estacion,latitud,longitud,msnm,TEMPERATURA_CELSIUS,VELOCIDAD_MEDIA_DIARIA_VIENTO_MILLAS_POR_HORA,DIRECCION_VIENTO_MAS_RAPIDA_5_SEC_GRADOS,VELOCIDAD_VIENTO_MAS_RAPIDA_5_SEC_MILLAS_POR_HORA,PRECIPITACION_mm,mes,dia,rango_estacion
7,25.7906,-80.3164,8.8,24.899999999999995,12.3,110.0,25.95,0.0,1,16,3
7,25.7906,-80.3164,8.8,21.399999999999995,4.92,110.0,14.09,0.0,2,24,3
7,25.7906,-80.3164,8.8,25.0,13.2,110.0,27.07,0.01,2,27,3
7,25.7906,-80.3164,8.8,23.099999999999998,6.49,110.0,19.91,0.0,3,9,3
7,25.7906,-80.3164,8.8,18.200000000000003,7.83,110.0,25.05,0.0,3,17,3
7,25.7906,-80.3164,8.8,28.200000000000003,13.87,110.0,29.08,0.0,4,28,3
7,25.7906,-80.3164,8.8,27.600000000000005,17.9,110.0,31.99,0.0,4,30,3
7,25.7906,-80.3164,8.8,29.400000000000002,7.38,110.0,27.07,0.03,6,1,3
7,25.7906,-80.3164,8.8,29.599999999999998,10.96,110.0,27.96,0.0,6,11,3
7,25.7906,-80.3164,8.8,28.099999999999998,7.38,110.0,21.92,0.07,6,17,3
7,25.7906,-80.3164,8.8,27.399999999999995,10.96,110.0,36.91,1.48,6,19,3
7,25.7906,-80.3164,8.8,30.100000000000005,11.63,110.0,25.05,0.0,7,14,3
7,25.7906,-80.3164,8.8,29.699999999999996,6.71,110.0,25.05,0.02,7,17,3
7,25.7906,-80.3164,8.8,30.300000000000004,6.93,110.0,19.01,0.0,7,26,3
10,27.9619,-82.5403,5.8,19.200000000000003,4.7,110.0,14.99,0.02,1,6,2
10,27.9619,-82.5403,5.8,21.3,3.58,110.0,12.97,0.0,1,15,2
10,27.9619,-82.5403,5.8,21.799999999999997,6.71,110.0,23.94,0.0,2,27,2
10,27.9619,-82.5403,5.8,19.799999999999997,9.4,110.0,29.08,0.0,3,5,2
10,27.9619,-82.5403,5.8,21.900000000000002,7.61,110.0,23.94,0.0,3,24,2
10,27.9619,-82.5403,5.8,26.2,7.16,110.0,25.05,0.0,4,19,2
10,27.9619,-82.5403,5.8,28.899999999999995,9.62,110.0,27.07,0.0,4,29,2
10,27.9619,-82.5403,5.8,27.1,4.92,110.0,23.94,1.56,6,12,2
10,27.9619,-82.5403,5.8,25.900000000000002,3.8,110.0,19.91,1.09,6,13,2
10,27.9619,-82.5403,5.8,28.000000000000004,8.05,110.0,23.94,0.11,6,20,2
10,27.9619,-82.5403,5.8,29.400000000000002,7.16,110.0,29.08,0.65,6,22,2
10,27.9619,-82.5403,5.8,27.9,4.25,110.0,18.12,0.21,7,20,2
11,27.6531,-80.2428,8.5,22.800000000000004,9.17,110.0,21.92,0.0,1,17,1
11,27.6531,-80.2428,8.5,21.100000000000005,4.92,110.0,17.0,0.0,3,9,1
11,27.6531,-80.2428,8.5,24.0,10.07,110.0,25.05,0.0,4,2,1
11,27.6531,-80.2428,8.5,23.8,11.41,110.0,25.05,0.0,4,16,1
11,27.6531,-80.2428,8.5,23.7,7.61,110.0,21.03,0.08,4,23,1
11,27.6531,-80.2428,8.5,22.1,5.82,110.0,17.0,0.0,5,8,1
11,27.6531,-80.2428,8.5,28.299999999999997,8.05,110.0,23.94,0.0,5,31,1
11,27.6531,-80.2428,8.5,28.299999999999997,5.82,110.0,17.0,0.22,6,27,1
11,27.6531,-80.2428,8.5,28.400000000000002,6.49,110.0,19.01,0.0,7,1,1
11,27.6531,-80.2428,8.5,28.899999999999995,7.38,110.0,21.03,0.0,7,4,1
11,27.6531,-80.2428,8.5,28.800000000000004,6.93,110.0,19.01,0.0,7,5,1
11,27.6531,-80.2428,8.5,26.599999999999998,3.36,110.0,18.12,0.05,7,20,1
11,27.6531,-80.2428,8.5,27.1,5.82,110.0,23.94,0.07,8,24,1
12,26.6847,-80.0994,5.8,17.200000000000003,4.47,110.0,18.12,0.0,2,1,2
12,26.6847,-80.0994,5.8,21.399999999999995,7.61,110.0,21.03,0.0,2,11,2
12,26.6847,-80.0994,5.8,17.9,6.93,110.0,19.91,0.0,2,17,2
12,26.6847,-80.0994,5.8,23.099999999999998,10.51,110.0,23.04,0.0,2,21,2
12,26.6847,-80.0994,5.8,24.6,13.87,110.0,31.09,0.18,2,27,2
12,26.6847,-80.0994,5.8,19.699999999999996,6.49,110.0,19.91,0.0,3,18,2
12,26.6847,-80.0994,5.8,22.9,15.66,110.0,27.07,0.0,3,25,2
12,26.6847,-80.0994,5.8,23.400000000000002,12.97,110.0,25.05,0.0,3,26,2
12,26.6847,-80.0994,5.8,23.899999999999995,6.93,110.0,18.12,0.0,3,29,2
12,26.6847,-80.0994,5.8,24.6,15.66,110.0,27.07,0.0,4,16,2
12,26.6847,-80.0994,5.8,24.200000000000003,13.2,110.0,21.92,0.0,4,17,2
12,26.6847,-80.0994,5.8,24.6,14.32,110.0,25.95,0.1,4,19,2
12,26.6847,-80.0994,5.8,24.099999999999998,14.32,110.0,27.96,0.0,4,20,2
12,26.6847,-80.0994,5.8,22.700000000000003,8.95,110.0,21.92,0.0,4,26,2
12,26.6847,-80.0994,5.8,27.1,15.21,110.0,25.95,0.0,4,28,2
12,26.6847,-80.0994,5.8,27.199999999999996,16.11,110.0,29.08,0.24,5,19,2
12,26.6847,-80.0994,5.8,28.899999999999995,11.41,110.0,25.05,0.0,5,31,2
12,26.6847,-80.0994,5.8,25.900000000000002,5.59,110.0,21.03,0.02,6,10,2
12,26.6847,-80.0994,5.8,28.099999999999998,10.74,110.0,21.92,0.0,6,11,2
12,26.6847,-80.0994,5.8,28.800000000000004,7.38,110.0,21.03,0.0,6,28,2
12,26.6847,-80.0994,5.8,28.800000000000004,14.99,110.0,31.09,0.13,7,13,2
12,26.6847,-80.0994,5.8,29.699999999999996,12.3,110.0,29.97,0.28,7,14,2
12,26.6847,-80.0994,5.8,29.5,8.05,110.0,21.92,0.0,7,16,2
12,26.6847,-80.0994,5.8,30.100000000000005,12.53,110.0,23.94,0.06,8,7,2
12,26.6847,-80.0994,5.8,31.300000000000004,7.38,110.0,23.04,0.0,8,18,2
12,26.6847,-80.0994,5.8,31.199999999999996,11.86,110.0,23.04,0.0,8,21,2
12,26.6847,-80.0994,5.8,29.299999999999997,7.61,110.0,19.01,0.01,9,5,2
2,26.0719,-80.1536,3.4,21.5,14.32,110.0,31.99,0.26,1,11,2
2,26.0719,-80.1536,3.4,19.299999999999997,6.49,110.0,21.03,0.0,2,1,2
2,26.0719,-80.1536,3.4,19.6,8.05,110.0,19.91,0.0,2,17,2
2,26.0719,-80.1536,3.4,22.600000000000005,18.79,110.0,33.11,0.01,3,7,2
2,26.0719,-80.1536,3.4,23.400000000000002,8.72,110.0,18.12,0.0,3,9,2
2,26.0719,-80.1536,3.4,23.099999999999998,11.63,110.0,31.99,0.21,3,26,2
2,26.0719,-80.1536,3.4,25.100000000000005,15.66,110.0,29.08,0.0,4,19,2
2,26.0719,-80.1536,3.4,27.299999999999997,15.43,110.0,27.96,0.0,4,28,2
2,26.0719,-80.1536,3.4,28.000000000000004,17.67,110.0,31.09,0.08,5,17,2
2,26.0719,-80.1536,3.4,27.1,17.9,110.0,31.09,0.25,5,18,2
2,26.0719,-80.1536,3.4,27.9,14.99,110.0,25.05,0.0,5,20,2
2,26.0719,-80.1536,3.4,27.5,12.53,110.0,25.95,0.0,5,21,2
2,26.0719,-80.1536,3.4,28.400000000000002,10.96,110.0,21.92,0.0,6,11,2
2,26.0719,-80.1536,3.4,28.299999999999997,11.63,110.0,23.04,0.0,6,12,2
2,26.0719,-80.1536,3.4,28.800000000000004,6.49,110.0,19.01,0.0,6,28,2
2,26.0719,-80.1536,3.4,29.299999999999997,8.72,110.0,23.04,0.53,7,2,2
2,26.0719,-80.1536,3.4,29.5,11.86,110.0,23.04,0.08,7,5,2
2,26.0719,-80.1536,3.4,28.800000000000004,9.62,110.0,31.99,0.37,7,12,2
2,26.0719,-80.1536,3.4,28.099999999999998,14.76,110.0,36.01,0.5,7,13,2
2,26.0719,-80.1536,3.4,30.400000000000002,8.28,110.0,29.08,0.0,8,18,2
2,26.0719,-80.1536,3.4,29.400000000000002,9.17,110.0,21.03,0.0,9,5,2
2,26.0719,-80.1536,3.4,29.200000000000003,21.92,110.0,70.02,2.68,9,9,2
4,30.4844,-81.7019,10.1,17.200000000000003,9.62,110.0,25.95,0.0,3,24,3
4,30.4844,-81.7019,10.1,19.299999999999997,8.28,110.0,25.05,0.0,3,25,3
4,30.4844,-81.7019,10.1,20.0,5.82,110.0,19.91,0.0,3,27,3
4,30.4844,-81.7019,10.1,20.4,6.93,110.0,23.04,0.0,4,2,3
4,30.4844,-81.7019,10.1,20.799999999999997,8.5,110.0,25.05,0.0,4,15,3
4,30.4844,-81.7019,10.1,22.800000000000004,6.71,110.0,21.92,0.0,4,22,3
4,30.4844,-81.7019,10.1,27.9,6.49,110.0,19.91,0.0,7,13,3
4,30.4844,-81.7019,10.1,25.300000000000004,2.91,110.0,44.07,1.01,7,17,3
4,30.4844,-81.7019,10.1,28.299999999999997,4.92,110.0,18.12,0.01,8,23,3
5,30.3361,-81.5147,12.5,16.6,9.17,110.0,27.07,0.0,3,5,2
5,30.3361,-81.5147,12.5,18.600000000000005,8.95,110.0,27.96,0.0,3,24,2
5,30.3361,-81.5147,12.5,19.6,8.72,110.0,25.05,0.0,3,25,2
5,30.3361,-81.5147,12.5,19.699999999999996,4.92,110.0,21.92,0.0,3,27,2
5,30.3361,-81.5147,12.5,22.199999999999996,5.82,110.0,17.0,0.0,4,1,2
5,30.3361,-81.5147,12.5,22.199999999999996,9.4,110.0,25.05,0.0,4,15,2
5,30.3361,-81.5147,12.5,22.299999999999997,5.14,110.0,19.01,0.0,4,20,2
5,30.3361,-81.5147,12.5,21.3,5.59,110.0,21.92,0.0,5,3,2
5,30.3361,-81.5147,12.5,24.699999999999996,6.71,110.0,21.92,1.27,5,22,2
5,30.3361,-81.5147,12.5,24.499999999999996,5.14,110.0,17.0,0.0,6,3,2
5,30.3361,-81.5147,12.5,24.0,6.71,110.0,23.04,0.0,6,10,2
5,30.3361,-81.5147,12.5,27.5,8.5,110.0,21.92,0.0,6,21,2
5,30.3361,-81.5147,12.5,26.3,4.25,110.0,23.04,0.01,9,5,2
9,30.3975,-84.3289,19.2,14.200000000000001,5.14,110.0,29.08,0.09,2,18,2
9,30.3975,-84.3289,19.2,16.099999999999998,7.83,110.0,25.95,0.0,3,5,2
9,30.3975,-84.3289,19.2,22.1,5.59,110.0,27.96,0.0,5,3,2
9,30.3975,-84.3289,19.2,25.200000000000003,4.92,110.0,16.11,0.0,6,10,2
9,30.3975,-84.3289,19.2,27.700000000000003,4.7,110.0,35.12,1.02,7,13,2
9,30.3975,-84.3289,19.2,26.2,3.36,110.0,19.91,0.07,7,15,2
9,30.3975,-84.3289,19.2,27.299999999999997,4.03,110.0,21.03,0.0,7,26,2
